-1.204809041537483784e-02,-6.844659071768675884e-02,3.253291787656762551e-02,-3.336542882091610845e-02,-3.842208278139538219e-02,-6.850433982243844810e-02,-7.297761093406500421e-02,-3.821676539623788948e-02,2.097888778932693876e-02,-2.993848647590370560e-02,4.575558627621165858e-02,2.275678531339422883e-02,-2.001657462174281921e-02,-1.304223653325199683e-02,2.804753953079567458e-02,-1.099998686133499444e-02,5.438163685081683421e-03,2.211964069902683933e-02,-3.501688259788199396e-03,2.655005775660682771e-02,1.186039668238432834e-02,1.180251396711355996e-02,-5.722572664808160681e-02,1.908179902461729777e-03,6.008084331827660829e-02,1.361473825896074123e-02,2.359550249523369864e-02,2.632160042234134301e-02,2.550707883729051023e-02,7.531109524380123765e-02,2.252108006412456565e-03,3.237496943888226036e-02,-4.041818586484519082e-02,1.054093811258629762e-02,1.706676436839817124e-02,6.438752150965897092e-02,5.552940064337423542e-03,1.707233352494896828e-02,-8.082064419741736075e-03,-9.514720593389860634e-03,4.559855630511199659e-02,4.280493520714792263e-03,-1.002492679068436865e-01,2.893477824654657610e-02,4.862712603384062443e-02,-2.388652099518923794e-02,4.984379491288997051e-03,2.234162709300364924e-02,6.705394283034354919e-02,8.448662271559236048e-02,-3.672589505183752184e-02,8.528453923227281158e-03,3.270836709214355181e-02,-6.489304838541465337e-02,-3.410085690962515875e-02,1.353726755368064860e-02,-3.270043033273892230e-02,3.071932924372042240e-02,-7.553222522584988885e-02,1.915390967847901103e-03,-1.792773608319576939e-02,1.911809519224631077e-02,1.793659443217691246e-02,3.874519669247637223e-03,-4.990330794984983165e-02,6.406869715828858447e-02,-1.411892406017960580e-02,2.609006424738613550e-02,7.434524604052455965e-02,1.657853497425551895e-02,-1.965785850141814686e-02,-1.686112556813869692e-02,3.571340411831555595e-02,2.092343569950292498e-02,-2.679886526193522855e-02,-5.012433425459478231e-02,-3.118241628583962727e-02,5.369205154359328602e-02,7.873372719178005352e-03,3.427328542562737418e-02,1.465751018945446807e-02,-8.010979531550223645e-03,2.269964953422811543e-02,4.081849014117888003e-02,1.851205178826997172e-02,-1.168921259978063926e-01,-3.793498166713488856e-02,6.877548607353310695e-02,-8.213706574760244739e-02,-1.013552842083483528e-02,1.219891682454794964e-02,8.935737320086739252e-03,-3.164723885309490836e-02,-2.999004312111569828e-02,-1.457614019129876808e-03,1.676148786531727122e-02,-2.968402191211727548e-02,1.887888271081764394e-02,5.593795734648260992e-03,-8.693193957421539719e-03,2.945726411221652463e-02,2.391782522673546220e-03,3.977631400002477023e-03,5.811032924381821785e-03,5.524809728668089032e-02,5.226720918328305043e-02,-6.636604401267855169e-02,-1.983513901823206332e-02,1.053447898915685181e-02,-4.355745474209314627e-02,2.967858266597674793e-02,-6.682295196041243557e-03,1.609811825686537773e-02,-1.392963555517698175e-02,-2.410763506936161593e-02,-9.198847229818112037e-03,-1.109020792413702682e-02,-4.337859971564798911e-02,3.431204826340700925e-02,7.198238396207588818e-02,3.751768073764929351e-02,1.156593820765057790e-01,4.790986195893105065e-02,7.800633619963881493e-02,2.611294435666013797e-02,2.801162947250524296e-02,5.706904157957316814e-02,3.696919875078733680e-02,3.226243347534096806e-02,-4.782899780404992196e-02,-4.164295239812182414e-02,-9.805798126607076504e-03,5.226458486055504671e-03,1.972499057889838536e-02,-7.069739645362544235e-04,5.798521497608234015e-02,-5.306969669701629144e-02,1.029595706824776129e-02,3.086919032970109750e-02,-5.738350731380019616e-03,-5.599022672432633213e-02,4.137948450645775184e-02,-2.435266299679265251e-02,1.233105312064400848e-02,1.451501877354340574e-02,1.232026418165497045e-01,6.240134121481395041e-02,5.720714546418730756e-02,4.405724459025803924e-02,4.774636820908109702e-02,1.521369856301385548e-01,3.563239544881181137e-02,7.346704009487839415e-02,5.950769898627923660e-02,4.197000603942895036e-02,6.332256473985869993e-02,3.039587666433415589e-02,2.295113618177719791e-02,6.674425269818427819e-02,8.090519643157306762e-02,-4.760679528066919484e-03,2.801060123519715037e-03,3.956238131559508542e-02,-2.862806729399316411e-03,2.836873144396637875e-02,-9.955614587901442589e-03,9.639226367731651424e-03,5.029822079784551647e-02,5.667546816278958011e-02,2.075817095151903657e-02,1.277941881028948207e-02,-1.879089022956529145e-02,1.704708893870693354e-02,-1.099588513133209489e-02,1.079181671754868982e-02,5.643938054113305930e-02,-1.936756185345453810e-02,7.870152484162054596e-02,5.468021476820638521e-02,5.305675882032639956e-02,6.710114519279779255e-02,7.428888073922157442e-02,5.840562794757035020e-02,1.830296159141365370e-02,2.944685938226606486e-02,6.173699404048873379e-02,1.490037672759562254e-02,-9.362642440352366563e-03,-2.026765835405240981e-02,4.944222352303800222e-02,3.178621504951723020e-02,2.408335600739475515e-02,-8.608207459210077831e-04,9.129880707377947824e-03,-3.891314048552550059e-02,-2.212032434873469761e-03,3.432828565958200712e-02,-3.598527655452732343e-02,3.106942680995218586e-02,8.465772055721564049e-02,6.111140917378956455e-02,1.323671644410160872e-03,-1.114011071846669060e-01,4.869131196710936582e-02,-2.641472375944415793e-02,2.185773488306646389e-02,-4.337811459850363961e-03,4.817906282130147294e-02,5.435569382596011634e-03,3.172309082663875290e-02,-1.595834916547480024e-03,5.066089258475036522e-02,4.794005068040848444e-02,2.825088955161159446e-02,-4.330297651368378818e-03,2.783344622214269093e-02,-3.178757838003266889e-02,-2.186141294965474741e-02,-6.516373902176023775e-03,-4.104350347049557507e-02,-5.962308847801221952e-03,-6.758637890828646244e-02,2.168229323597622993e-02,-1.456150370471769040e-02,3.875995480657860176e-02,-2.720703233881517982e-03,-1.814255874034180179e-03,-9.133786950390170717e-03,-5.163810029348096797e-02,-3.951578521097932895e-03,4.590789887756546728e-02,-5.045567444332968443e-02,-4.598209422451251388e-02,-5.082053125971848495e-02,-3.342161355851003962e-02,-5.910849397940317988e-03,-2.740850095646903822e-02,-1.509176370693764667e-02,2.814709941701049045e-02,2.588902938305874188e-02,5.297113318407224714e-02,8.164947861202326296e-02,-1.836099029864479010e-02,-8.701635394339343396e-03,4.426122946148553818e-03,-4.087432534706073733e-02,2.539244066722776833e-02,4.379546665669536987e-02,1.215325142559489126e-02,3.932762430544557708e-02,-3.783070508126738091e-02,-3.439763140649706313e-02,4.659471856655067468e-02,-5.435854377347073413e-02,-4.557535617422833751e-02,3.098454366272117982e-02,-6.966009254949040441e-02,-8.109458610290547209e-02,-1.156002015792075843e-01,-1.015382622494712256e-01,-2.193525595801051539e-02,-5.098302915471276259e-02,2.494976735602603968e-02,-2.136047105475419056e-03,1.419758940268420200e-02,-1.974564398515459007e-02,2.976447827519286288e-03,-6.122664637140615845e-02,-1.940123663079689267e-02,5.678158134848250611e-03,1.472075715824480539e-02,-4.902054665584041487e-02,1.880529181990512472e-02,-7.271799130408551637e-02,-1.657730439679010875e-02,5.883062433946017328e-02,5.963758822931255338e-02,2.607333489667621601e-02,6.190391821545055545e-02,-3.476932606580695334e-02,2.309207910973096189e-03,-3.821919563771197098e-02,-4.150908599474380234e-02,5.768104511090456007e-03,-1.251649318115935217e-01,-1.028337681636149331e-01,-5.763330590540540616e-02,-3.233582311928187569e-02,-1.111980778472331927e-01,-1.996078161906778350e-02,-2.404650731129293062e-02,-6.671911732825815122e-02,-8.299527350180947727e-02,-2.923018961723037462e-02,2.733046428217783194e-02,-4.936655923283331249e-02,5.770499914526651571e-03,1.330303000177735298e-02,6.030605039553513930e-02,1.266928752295374064e-03,1.811929748767207408e-04,-9.581535754532739813e-02,3.950605149193858593e-04,-9.609773728514717228e-02,5.180019957843767786e-02,-5.126711240510583439e-02,5.945659088446225704e-02,3.018676447653460132e-02,3.135251333029503290e-02,-5.710425131071876319e-03,-2.100157599846411496e-02,-5.613120662590584398e-02,-4.168817321619783939e-02,-6.860802945425814592e-02,-6.838257564484744033e-02,-8.360836214336865579e-02,-1.342182798028920647e-02,-9.796636893697745208e-02,-1.051795564305896269e-01,-1.612495184391804851e-02,-5.082025992713717216e-02,-2.860166304780172725e-02,-8.538517037356455064e-02,-2.887935433898338941e-02,-4.373081867952874845e-04,-2.294631707134714427e-02,-2.306431440140390213e-02,-9.783113953199500112e-02,2.600504710525603641e-02,-4.917863043104168247e-02,-4.097946067363840081e-03,-4.302762076180199902e-02,-3.824624448520629050e-02,-1.273412401507323204e-02,2.951135319247497404e-02,5.995170549102060882e-03,3.213313913554530915e-02,-1.535137351782714203e-02,-2.217957831145408315e-02,-5.744949064795122629e-02,-2.907965137827035404e-02,-7.828268182319386703e-02,-3.676261864687526554e-02,-1.271707244515525026e-01,-6.111733825408628001e-02,-2.122661357459149599e-03,-9.207692227769688487e-02,2.793706118262272511e-02,1.160704882111363370e-02,-2.119290439801992110e-02,-4.490784140369798866e-02,-1.968780932419162896e-02,4.227822560409679603e-03,5.579857094886203628e-02,-3.668669916472521580e-02,-3.976708175106288823e-02,-9.063807453567393480e-02,-4.049832117483100069e-02,1.121581347157898575e-02,-1.532642711652112966e-02,-5.322529756862949546e-02,-8.567181407170040841e-03,-1.462455192221357413e-02,2.728105498092713022e-02,3.482237601328767602e-03,-7.173595817749447989e-02,-5.460328692436050568e-02,-1.240338303111971074e-01,-9.817244509006221864e-02,-6.072112571443413764e-02,-8.249462478311045399e-02,-1.524043490905585899e-02,-4.954381936611503695e-02,-9.903949754798550484e-03,-1.973740393930226156e-02,-4.363343636730160346e-02,-4.578718384843091099e-02,4.228177712816354183e-02,-2.354351149200745869e-02,-6.099977764933971550e-03,6.230144393427061722e-02,-1.598968458850476629e-02,-7.738347526300881629e-02,-4.985172997752457258e-02,-3.874705256090429928e-02,-3.014001623671524674e-02,-9.612850782334483868e-02,-1.340185986209229407e-01,-5.980748397614676221e-02,-3.675144283801204739e-03,1.841033090061105354e-02,1.493854827305934885e-02,-3.425162885722517203e-02,-7.480623252952359192e-02,-3.734559060186371654e-02,-6.539599112518122703e-02,-1.043436228927435531e-02,-6.304141748766389775e-02,-7.487831044749949927e-02,-4.044648187448916105e-02,-1.037118831061525082e-01,-2.671818685732303342e-02,-6.767293492853397596e-02,4.012466378004298125e-03,2.990075497961477285e-02,7.933812817402186024e-02,-1.007586130763167033e-02,6.967626426257124417e-02,-7.737672074270764144e-03,-8.965904995241478007e-03,-4.725081943494208181e-02,-3.319247564094196523e-02,-9.561734263898341579e-02,-1.278986157994476680e-01,-7.767688622257266917e-02,-9.575918535949225208e-02,-3.713339938638540033e-02,-1.018170667249054112e-02,-5.272617156770362939e-02,7.909904870661473020e-02,-4.859774247463349156e-02,-7.070025231885387895e-02,-5.669180649569277586e-02,-3.068434878714119268e-02,-5.768948043988367941e-02,-9.721685796702314586e-02,-4.096792754989140445e-02,-2.781366456813755966e-02,-2.496127459191766970e-02,-2.481467418931626590e-02,4.239686045886077725e-02,-7.693511573400727173e-03,6.516152184885684595e-02,3.738662867236301063e-02,6.943181134731973847e-02,9.966577760230665994e-02,6.234942250330249847e-02,-4.057451114940463510e-02,-1.441943220256081820e-02,-1.265792638344800936e-02,-3.877642767876138263e-02,-7.736527469225971954e-02,-1.345541799502610603e-01,-6.599093973210012898e-02,-3.628072031292370325e-02,-5.133212124706206664e-02,-1.634499374657853374e-02,5.358703583736101894e-02,-6.108476091189736501e-02,-1.499745684121919220e-01,-1.417988679141073682e-01,-6.450024915390543956e-02,-7.758608705694917951e-02,-8.597610309504443230e-03,-8.289360070261660163e-02,4.264681113078564942e-03,2.826465759030500138e-02,3.613106650495839095e-02,6.352511325191288749e-02,9.718941184157985080e-02,1.130007460040328149e-01,1.203616409758695299e-01,1.114561710682862167e-01,1.557126812171844357e-02,7.343407139370668191e-02,6.008552649323246897e-02,2.923640996252295510e-02,-3.523389399127595245e-02,-1.227702302836354425e-01,-1.398551481133614993e-01,-1.074511341350240928e-01,-1.412244550610391169e-01,-1.015363973602270986e-01,7.498608370780183822e-03,2.296735405881236702e-02,1.917877497947582249e-02,-8.463647511205213414e-02,-5.003306017139976664e-02,-1.314525955708902849e-01,-1.014647703164343190e-01,-6.505455889355434007e-02,-2.619469967753769446e-02,2.736217300822455997e-02,1.559688716502889184e-02,-2.529585471691313953e-02,8.938673719606274326e-02,3.560378144459495214e-02,9.855568076409169931e-02,5.154444696751345201e-02,5.815390336305760466e-02,3.915826937972723826e-02,6.050421680052010115e-02,3.692224629462068780e-02,1.857218610142843604e-02,4.307772632484938719e-02,-1.235637061156502278e-02,-9.494105288806978238e-02,-1.923431122174686647e-01,-5.613901438529755178e-02,-1.385359928335241075e-01,-3.824195921772301915e-02,9.009690142594313847e-03,-5.311298950902131055e-02,4.733082889053279174e-02,4.682388422628266933e-02,-5.350028201884679535e-02,-1.378853439958691307e-01,-9.924215229436346430e-02,-9.776305414907950075e-02,-9.847141507146410164e-03,-9.331278386463470742e-02,2.625672238299051053e-02,6.127314105866343147e-02,5.775876107114599756e-02,7.832330604429077470e-02,9.071605767823799626e-02,7.931449451772552839e-02,1.241715237048560544e-01,7.427708111463392215e-02,7.469122201839890896e-02,6.029156183681412540e-02,8.895974408600594574e-02,2.380883876255065687e-02,9.155801821700990106e-03,-2.396634915726235382e-02,-7.790551024529292212e-02,-6.630169805962346508e-02,-1.111510977786969306e-01,-1.136124489851752656e-01,-1.633222678304719483e-02,-6.660850583619823406e-02,-1.769436166430162632e-02,-6.356428550126951016e-02,-9.251292841237646059e-02,-3.983464207740086693e-02,-8.572879369244366943e-02,-4.201383265313585885e-02,-1.675687809740688920e-03,-2.983568653469643311e-02,5.606043183565242310e-02,4.308287689580469343e-02,7.828773860186456768e-02,4.445796928105827384e-02,5.602414139133082838e-02,4.087884816640642571e-02,5.824428493052445643e-02,5.632344011852440796e-02,1.616647982737725447e-02,4.972790837666035690e-02,8.452718579305044944e-02,1.079869676296502240e-01,8.456861445310498437e-02,5.324775881328688149e-02,-8.259699387032577722e-02,-1.085487987465351550e-01,-1.109382771286546165e-01,-9.744558082645699004e-02,-5.443773329290687440e-02,-2.746677441800423128e-02,2.034920169426177039e-02,8.078573046121436882e-03,5.783935815273464481e-02,-4.870534726226026512e-02,-4.005455111384049333e-02,-3.435195299104555622e-02,7.400543914381088086e-03,3.926342407226671855e-02,8.561432630619035186e-03,2.291571027553952408e-02,7.904086809855349893e-02,1.077472721338951500e-01,1.530279503584594802e-01,1.495951820836100010e-01,7.062196663701576782e-02,1.370558320980015676e-02,9.502669507146278838e-02,9.048496436358877126e-02,9.855456115222849256e-02,1.368342697342460335e-01,3.430158222123925321e-02,4.271095431821436000e-02,-5.854439069283947500e-02,-3.984682681411664401e-02,3.723411095013426375e-02,-7.639132738233953002e-02,-1.010260202432756993e-02,-2.217379260544922320e-02,-3.384052333621392211e-02,4.281120763936064472e-02,5.115964126632396858e-02,-4.021076557089595105e-02,-2.542307541587459502e-02,-1.006372982988721146e-02,2.272551937056228530e-02,-2.539086926349468434e-02,3.142442902245078107e-02,4.466151301849857064e-02,9.694891494515184283e-02,5.280711618278167985e-02,1.657904325802856960e-01,5.849749962934324560e-02,1.732298759503727581e-01,1.005146338545766516e-01,1.267304750796740265e-01,7.825694433762504787e-02,7.952487051040250943e-02,6.682025579096470547e-02,3.451492930728927971e-03,9.975154879231657931e-03,4.845383953768493852e-03,-1.953194614439977481e-02,-2.896546680763904119e-02,-1.614587634298038019e-02,-5.444876960835136337e-02,-4.740445407198908001e-02,-9.823079225391642688e-02,2.520650343426554529e-02,2.442165545841142732e-02,-2.476461860287179628e-02,-2.444581795435266103e-02,1.082402342142852782e-02,-2.361278260654151723e-02,-1.097888810099951519e-02,-9.951325717916381305e-03,4.073134816373665673e-02,4.509110034714875620e-02,6.598160546455601738e-02,1.210215083093123950e-01,1.644940281647352120e-01,1.320004302506289084e-01,8.397907847635185941e-02,1.273582468154667025e-01,7.174249156196638166e-02,5.297914026474102173e-02,2.920574032368088505e-02,3.885256605679605901e-02,-7.480660652647931619e-02,4.261133660146874946e-02,-5.721161246728464350e-02,-2.865320912854059029e-02,-5.477735506707778453e-04,-2.451303753934144097e-02,1.120145172684480252e-02,-4.017488367959418799e-02,6.188225057820048725e-02,-2.508826796330218198e-02,1.438177185096302380e-02,9.808837781951287513e-03,-3.948836692857272263e-02,-7.000137948915806374e-02,-3.421581988006819341e-02,2.367383470541297233e-02,-3.371245031427440308e-02,4.531746540261456097e-02,1.094065734128989442e-01,7.330304673125852266e-02,5.845866058294504897e-02,8.976651952321901273e-02,1.656493677150889243e-01,1.095999569692560904e-01,6.186943728626503186e-02,3.955900633114045606e-02,1.116197068706359097e-01,5.873609301607930593e-03,-1.406681540133363460e-02,1.361606423176781044e-02,-7.909519284401449191e-02,1.384979325149044913e-02,4.155136176004128878e-02,2.286669859291468737e-02,-3.574266143268167717e-02,-3.842719754598959703e-02,4.870260539858151105e-02,-2.684417810472525603e-03,-2.028425222878965650e-03,8.206423863783413042e-02,-3.794276134228199288e-02,6.000448577000369599e-03,2.175677969989696370e-02,1.872574824360748527e-02,-2.873849877755766183e-02,7.639584147647597578e-02,4.452222769609096020e-02,3.733117649098466329e-02,2.530255227578056751e-02,9.390909015590293007e-02,8.221668973720096252e-02,1.279352775465208807e-02,7.466972601511752405e-02,1.511338431490293760e-02,2.847824025465410872e-02,6.463219637600071954e-02,4.791321035071929163e-02,4.115086909218384353e-02,3.282565394127009289e-02,4.487890867660707106e-02,-6.519926637846402973e-02,-1.157876495477883766e-02,1.275119591190727528e-02,-4.680669447616478407e-02,-2.480319566787522745e-02,8.084294827336323264e-02,-1.457185854375394295e-02,-2.963822331351181893e-02,-2.983812205183754632e-02,-5.767577082950974682e-02,-4.197897089668478285e-03,7.281303960599734559e-02,6.271455434344264113e-02,1.016839816645773165e-01,2.823185033631015611e-02,3.607905770929785427e-02,5.544516820858182843e-02,2.727105384169280916e-02,5.629515505154815413e-02,-1.686011365934529053e-04,-1.305131810123122751e-02,1.632244231064753151e-02,1.955709188348784405e-03,3.693843024292922661e-02,-3.830545085430291617e-03,-1.067697282618178777e-02,1.212167808986322265e-03,-1.770546442813984711e-03,3.796371833904415346e-03,-3.354234373204172809e-02,-1.339748021313337534e-02,3.198010212205579933e-02,1.930167763773030232e-02,-2.337193498635813625e-03,-2.767074006550878512e-02,6.071411098518628841e-02,-4.813503183293342536e-02,-5.450316681450863981e-02,-7.236290440440338971e-03,-2.071901704032010332e-03,7.547466110986550750e-03,-4.145401313124177228e-02,3.342532228829163399e-02,-3.059729640393846640e-03,1.377230030462929175e-02,9.414269042008183153e-02,3.148702047666618233e-03,3.004994919428988567e-02,-3.843911767068111923e-03,2.591757033830922874e-02,1.933839694093282199e-02,-1.250630819176239074e-04,2.145505917694835729e-02,-8.856856329197018360e-03,-9.809494808167710037e-03,-3.503932785598767863e-02,5.427353445844079749e-02,-2.198519776978494905e-02,6.169191905135092135e-02,-3.283467494021039684e-02,-3.305622728488349232e-02,-7.383234752832756875e-02,5.748368097901606494e-02,7.545110684988995918e-03,3.091478371164919567e-02,2.209957601670690941e-02,4.260408006979902323e-02,-6.852770325668838813e-02,-1.891510686963577409e-02,3.332398559872192662e-02,-5.860871470611516559e-02,2.357764600885404321e-02,-6.795916399249756455e-03,7.993410155932498262e-02,3.113645293238030687e-02,-3.004573409223211533e-02,-3.020353859269702887e-02,4.555060954141500890e-02,1.080733890302514912e-02,6.921887929644797433e-02,-4.944022776906926986e-02,-2.938137753582379524e-02,2.837806762616485595e-02,-1.849562231873700530e-02,4.392923929849554265e-02,-9.782540518170262933e-03,9.216602731960824371e-03,1.071364609547468399e-01
